EcoSMART Technologies,34.0374308,-84.2952754
FireScope,33.664705,-118.012553
FireScope,33.0353,-96.9274
FireScope,-33.867139,151.207114
FireScope,51.5001524,-0.1262362
Appointment-Plus,33.613495,-111.925113
DoTradeEasy,51.5270568,-0.1043766
Principle Power,47.5992095,-122.3343564
ExploraMed,37.400945,-122.111318
Breathe Technologies,33.664567,-117.747521
cost4travel,40.4528711,-3.6149394
Spiracur,37.4298335,-122.004179
Maxymiser,55.9485591,-3.2151393
High Gear Media,37.445335,-122.15833
ChallengePost,40.7408042,-74.00717
Mashable,40.7401544,-73.9867417
Tyler Technologies,40.739705,-73.638358
ManTech,38.877143,-77.003955
ManTech,38.8664377,-77.3599337
SpringSoft,37.37027,-121.924053
HighJump Software,44.885076,-93.415682
Hyperion Therapeutics,37.658713,-122.399382
Ciclon Semiconductor Device Corporation,40.6015759,-75.3611135
Versata Enterprises,30.354768,-97.798152
Sana Security,37.54763,-122.307887
Widearea Systems,39.4107887,-77.412657
Trustwave Holdings,41.8819935,-87.6301251
Force10 Networks,37.418636,-121.944828
Firefly Database Solutions,38.7337157,-77.5562771
Kear IT,39.2569898,-76.684265
CDC Software,33.9162991,-84.3518594
TeachScape,37.7869047,-122.4043924
StyleCaster,40.7450497,-73.9900984
LogiXML,38.9252531,-77.2189768
LogiXML,34.552092,-117.975877
AltaRock Energy,47.6859295,-122.3373282
AltaRock Energy,47.620973,-122.347276
GreenVolts,37.790153,-122.398669
Myriad,47.4004994,8.6029472
SoftLayer,33.017317,-96.837682
Integreon,40.751804,-73.972365
One97 Communications,28.5888843,77.3223915
One97 Communications,13.0364759,80.2292154
MBA Polymers,37.93039,-122.374927
Outspoken Media,28.490886,-82.540512
Teambox,41.4063346,2.1920231
Bling Nation,37.446411,-122.16054
Testplant,51.517356,-0.1037742
Testplant,40.0230047,-105.2532841
BzzAgent,42.341899,-71.065924
Infineon Technologies,37.4339348,-121.9222486
Silicon Laboratories,34.7540016,-86.6926774
Deluxe Corp,45.054008,-93.132021
Homesnap,38.960381,-77.084811
CPower,40.756054,-73.986951
GreenBytes,41.829229,-71.421059
Motive,30.4297793,-97.759589
HireRight,33.6408007,-117.8537644
Bivio Networks,37.6865644,-121.8983228
Kineto Wireless,37.405474,-121.918248
SandForce,37.2807831,-122.0032261
Venturi Wireless,37.4099985,-122.0018725
GoTV Networks,34.15084,-118.448703
Microsemi,33.680496,-117.848695
Hosting.com,38.2504146,-85.7575903
Crocus Technology,37.386774,-121.987661
ConnectionPoint Systems,49.2843936,-123.1092622
NanoBio,42.3079711,-83.6927623
INX,29.719906,-95.4950163
Semanti,53.483151,-113.478872
Embarcadero Technologies,37.793949,-122.398062
Freescale Semiconductor,30.236604,-97.8652113
Jelli,37.55909,-122.321836
OptiMedica,37.3777985,-121.9744545
Tiny Speck,49.2824551,-123.109217
Luminus Devices,42.528635,-71.278022
Emrise Corporation,40.270986,-74.069035
InstantQ,37.369195,-122.036849
Purfresh,37.477008,-122.151599
Hypios,48.8655797,2.3605888
Benvenue Medical,37.4057035,-121.9831895
Serena Software,37.5568,-122.279656
Trivid,48.6088264,9.1089185
Trivid,47.7892111,13.0523103
Fat Spaniel Technologies,37.3361841,-121.8905474
SolarBridge Technologies,30.385769,-97.768503
Aviir,33.6330931,-117.7278353
Arkadium,40.7397955,-73.9895922
Tioga Energy,37.536402,-122.325129
Celera,39.1067536,-77.1631399
CloudLock,42.39526,-71.256368
threadsy,37.775206,-122.419209
Inlet Technologies,35.76524,-78.731161
Teens in Tech Labs,37.4863683,-122.2301164
Nujira,52.205337,0.121817
Firecomms,51.8717115,-8.5010032
Drobo,37.3893219,-121.9582038
Aktino,33.675188,-117.855049
Diablo Technologies,45.438909,-75.7329142
PlayDo,59.3364573,18.0585715
Innolume,50.7407023,8.2870549
OpenSpan,34.0512574,-84.2783459
VBrick Systems,38.95395,-77.40088
Fuel Infusion,40.190027,-111.6340426
Narus,37.3931968,-122.0390285
Augure,48.8745095,2.3119434
White Sky,37.553743,-122.300246
Artificial Solutions,52.3781637,4.8881894
Artificial Solutions,53.5514077,9.9404742
Artificial Solutions,46.0308118,14.4593277
Artificial Solutions,40.4610921,-3.6902569
Artificial Solutions,48.8263304,2.3418947
Lofts.com,42.351944,-71.071586
Agiliance,37.3706126,-121.9219538
VideoIQ,42.501306,-71.235498
ZappoTV,37.384239,-122.012475
YottaMark,37.537587,-122.255539
Ammado,53.336967,-6.2354094
Knome,42.3697064,-71.0779171
Peopleclick Authoria,42.390143,-71.257919
Correlix,40.707645,-74.010816
E-Blink,44.9477958,4.9826991
E-Blink,48.6892489,2.530174
Certona,32.880244,-117.209279
Alyotech,49.2788878,-0.25079
ChemoCentryx,37.397153,-122.049
Mixpanel,37.785647,-122.405265
VISIONEFX,36.784409,-76.133715
Taykey,32.1622197,34.8097241
Taykey,40.7472488,-73.9912612
Taykey,41.888113,-87.630755
SIMTEK,38.894696,-104.845859
Cypress Semiconductor,37.410293,-121.950478
Kompass Belgium,50.8479723,4.3569384
Rosetta Stone,38.8976076,-77.0708129
YCharts,41.8894509,-87.6371453
YCharts,40.756054,-73.986951
Morningstar,41.8832304,-87.6287467
Your Mapper,38.2338861,-85.7307673
Coda Automotive,34.03606,-118.367963
AVEO Pharmaceuticals,42.3609606,-71.1017618
HighlightCam,37.4063024,-122.1088743
Trianz,37.4057221,-121.9798176
Danotek Motion Technologies,42.350749,-83.444589
Intransa,37.395123,-121.927569
Pitchup.com,51.5001524,-0.1262362
GoldCoinGain,34.062147,-118.415806
Power Assure,37.368855,-121.968115
Redwood Systems,37.4815098,-121.9453283
LibreDigital,30.385907,-97.708175
3Cinteractive,44.0495142,-123.0927718
Slingshot Labs,34.0166715,-118.4948613
Rentabiliweb Group,50.8462807,4.3547273
Rentabiliweb Group,44.430481,26.12298
Rentabiliweb Group,52.275261,104.3086395
Rentabiliweb Group,42.6976489,23.3221545
Rentabiliweb Group,40.756054,-73.986951
Rentabiliweb Group,52.3738007,4.8909347
studentSN,52.5317296,13.3995507
ROBLOX,37.489488,-122.232178
DNAnexus,37.437328,-122.159928
Truist,38.9194056,-77.0701557
Tyco International,40.3199706,-74.6403387
ILD Teleservices,30.207466,-81.38431
ILD Teleservices,29.517886,-98.570147
ILD Teleservices,26.18509,-80.190116
ILD Teleservices,33.950966,-84.572775
BettyConfidential,37.434063,-122.129919
BettyConfidential,40.753816,-73.972741
Listia,37.369195,-122.036849
EVS Translations,50.0995767,8.7594384
EVS Translations,48.1392504,11.5608656
EVS Translations,52.4657148,13.4906546
EVS Translations,50.9384447,6.9607942
EVS Translations,52.956553,-1.157017
EVS Translations,33.755484,-84.390583
Net-Results,39.717553,-105.192096
Social GameWorks,47.743834,-122.247276
Actio Corporation (software),43.0855078,-70.8076247
Actio Corporation (software),41.8035478,-88.1674244
Trust Digital,38.919954,-77.212493
Food52,40.7143528,-74.0059731
Panaya,37.42262,-122.205026
ConforMIS,42.490733,-71.226817
Accuri Cytometers,42.282272,-83.811168
Amalfi Semiconductor,37.229676,-121.971225
Pelican Imaging,36.983994,-121.949109
Cavium,37.3895784,-122.0478003
BDNA,37.387226,-122.049945
Tekelec International,35.8601009,-78.8364797
Postling,40.7143528,-74.0059731
VoiceObjects,50.964014,7.185695
Convergys,39.100409,-84.508231
July Systems,37.7766344,-122.4020709
Alpine Investors,37.794948,-122.397298
Fiserv,43.033588,-88.14058
RealPage,33.020179,-96.844493
Johnson Controls,43.125713,-87.935642
Zoodak,37.8078328,-121.9908992
M-Dot Network,42.126844,-80.086454
M-Dot Network,27.98141,-82.451141
Springboard,52.2309912,0.1295545
Youtego,39.678858,-75.765848
Analogix Semiconductor,37.379718,-121.967982
Sieena,34.059526,-118.417697
Sieena,17.1030542,-96.7455249
Fashion Playtes,42.520974,-70.894885
SocialDeck,43.4642578,-80.5204096
Nordstrom,47.614062,-122.335451
Beyond the Rack,45.4716085,-73.6952431
GreatPoint Energy,42.366844,-71.080137
GreatPoint Energy,41.8790256,-87.638546
Yummly,37.5086744,-122.2029832
Storific,48.8566667,2.3509871
Citrix ShareFile,35.792232,-78.74146
IHS,39.565083,-104.859663
Jingle Punks Music,40.726579,-73.995334
CriticalBlue,55.9448079,-3.1814468
CHiL Semiconductor,33.916552,-118.397491
Fanbase,37.7867392,-122.4013875
Complete Genomics,37.4232468,-122.0752531
Cobalt Technologies,37.398537,-122.0469851
ACAL Energy,53.3333124,-2.6923607
Redmere Technology,53.6076835,-6.184122
MobileTrainer,35.5514191,-97.623108
Docebo,45.644119,9.266764
Socialwok,1.328832,103.753079
Socialwok,41.1272715,-73.3858105
SocialSafe,51.179195,-0.8212037
Book Of Cooks,38.892091,-77.024055
Tech Cocktail,41.9403795,-87.6531805
Approva,38.949852,-77.350911
NOZA,34.4319681,-119.8439286
Enerkem,45.5026954,-73.5667627
Xtreme Power,30.0035579,-97.855262
Enemy Unknown,59.3438964,18.0595466
ON Semiconductor,33.4654773,-111.9720411
SemEquip,42.5656454,-71.3222696
GTGlobe Industries,33.712367,-112.151045
DocDep,39.9525762,-75.1652518
ABRY Partners,42.346453,-71.081543
Effective Measure,-37.830648,144.995278
Effective Measure,51.1273021,-2.9923003
Effective Measure,40.770274,-73.961103
Thoora,43.6719072,-79.3791875
Raytheon BBN Technologies,42.390036,-71.1479349
Soraa,37.550313,-122.063151
Tripware,33.375646,-111.84339
Nor1,37.38021,-121.972089
NeoVista,37.520587,-122.011377
Centrl,40.7441013,-73.9877417
DNA Diagnostics Center,39.329943,-84.540404
Danisco A/S,55.670772,12.582071
Pharmacopeia,40.341294,-74.49886
Ligand Pharmaceuticals,32.891274,-117.230384
Tethys BioScience,37.8402148,-122.2911971
NanoH2O,34.068161,-118.442595
TRIA Beauty,37.6837938,-121.8977858
Kijubi,33.5563145,-117.77252
Schoology,40.7476928,-73.9903727
Zyraz Technology,3.141323,101.680181
Zyraz Technology,40.4989942,-74.347017
Zyraz Technology,1.3237982,103.7060893
Zyraz Technology,51.501143,0.060459
IMS Health,41.303344,-73.5110758
Satiety,37.4520842,-122.1128792
Paracor Medical,37.408261,-122.01592
Intechra Holdings,32.4284,-90.1323
Tctecno,34.1458513,-118.5447787
Sientra,34.4302101,-119.8633182
Cellerant Therapeutics,37.4993106,-122.2427204
Pulmonx,37.500426,-122.213516
Ipsen,48.833209,2.2359802
WorkingPoint,37.7943929,-122.4015535
PaySimple,37.5666652,-122.3249578
Zoove,40.752297,-73.986496
Pay by Shopping (deal united),48.1478439,11.5369513
Pay by Shopping (deal united),37.5349925,-122.3050823
SponsorPay,40.7481129,-73.98439
SponsorPay,51.5196105,-0.1359297
Smith Micro Software,33.586,-117.726647
Adfonic,51.5112139,-0.1198244
Brightpearl,37.7896246,-122.3954269
ConnectEdu,42.3525558,-71.0545882
Apperian,42.3492199,-71.0484979
World Bank,38.898957,-77.04256
Blue Ocean Online Tax Consultant,17.4411482,78.3910691
Projectplace International,50.0993601,8.6579149
Projectplace International,52.3946249,4.8467554
HitFix,34.0194543,-118.4911912
Causata,37.556732,-122.288378
Agora Media Innovation,51.3619632,-1.1633394
Neo Technology,37.563486,-122.322336
OZON.ru,55.749646,37.62368
PlayHaven,37.7865479,-122.3988132
Moovweb,37.791185,-122.391791
Algentis,37.7918085,-122.3982578
Algentis,37.9106989,-122.0599445
FictFact,28.5383355,-81.3792365
Cloud Sherpas,40.707726,-74.01131
Cloud Sherpas,42.3501711,-71.0499776
Cloud Sherpas,33.060303,-117.261239
Bandwidth,35.773371,-78.67743
Bloombase,31.226797,121.515587
Evidon,40.7143528,-74.0059731
Quorum,37.395835,-121.92893
Entellus Medical,45.022958,-93.49615
"MyPoints, Inc.",37.793841,-122.39733
GuildQuality,33.7915161,-84.3893749
Time,38.9695545,-77.3860976
Burstly,34.0122222,-118.4946298
ParkWhiz,41.878855,-87.642981
iStrategyLabs,38.912043,-77.04526
Signpost,40.726133,-74.004983
Voltari,40.7513125,-74.0067561
Mindbloom,47.6137221,-122.3356334
Venmo,37.7864012,-122.4052321
Vendavo,37.395868,-122.056723
Elan Emerging Technologies,41.881237,-87.638849
WiserTogether,38.9038902,-77.0601249
CIGNA Health Services,41.826488,-72.7300945
CAPS Entreprise,48.1335564,-1.6821664
Roundscapes,38.8972569,-121.3029404
Roundscapes,37.7748547,-122.4012723
ReviewPro,41.3957083,2.1498505
shoply,51.6111789,-0.2482445
Betawave,37.7749295,-122.4194155
Sinequa,48.8780596,2.3283853
Guardtime,37.4491419,-122.1602389
SupersonicAds,51.521712,-0.1423016
AutoTrader.com,33.914093,-84.342739
Mouseflow,55.678515,12.575408
NanoLumens,33.9649568,-84.1938334
Echovox,46.1852737,6.1441215
Batchbook,41.8178402,-71.4096645
IntegraGen,48.629828,2.441782
Narrative Science,41.887285,-87.6200715
MeeGenius,40.744545,-73.989485
TraceVector,37.317735,-121.949417
Fare/Share,40.7143528,-74.0059731
Public Knowledge,38.906972,-77.042938
Nero Inc,34.1516499,-118.2542163
TearScience,35.8487879,-78.8298097
MyWEBoo,37.3229978,-122.0321823
Ringio,38.926189,-77.244991
Skullcandy,47.3884791,8.5232528
Beats Electronics,40.7143528,-74.0059731
MiMedia,40.6986772,-73.9859414
Active Interview,42.3701802,-71.0735807
ShareNPay,40.770051,-111.871162
Trapit,37.4250754,-122.1462795
SharpCloud Software,51.4189212,-0.1983779
SpotTrot,39.9783909,-86.127055
SpotTrot,35.7806766,-78.6501659
K2 Partnering Solutions,37.7943929,-122.4015535
K2 Partnering Solutions,51.4739756,-0.2021965
K2 Partnering Solutions,30.270074,-97.740002
K2 Partnering Solutions,42.3644962,-71.0617082
K2 Partnering Solutions,28.4934267,77.0955704
K2 Partnering Solutions,46.2169016,6.1476197
K2 Partnering Solutions,55.738974,37.621579
K2 Partnering Solutions,41.8282951,-71.4188795
K2 Partnering Solutions,-23.5943372,-46.6898517
K2 Partnering Solutions,31.2302468,121.4463313
K2 Partnering Solutions,48.78001,9.17729
K2 Partnering Solutions,35.6721075,139.7333587
D2M,37.3947654,-122.0380578
Paymentwall,37.774436,-122.412079
Paymentwall,41.0357021,28.9833958
Paymentwall,52.5172464,13.3892862
Altura Medical,37.480067,-122.150059
Altura Medical,33.448941,-117.60302
List2tech,32.794346,-96.803799
AccessData,40.3307854,-111.7302167
AccessData,29.964782,-95.5397969
SortFix,32.1112857,34.8015036
ATDynamics,37.624547,-122.109384
SeeYouThen,42.5564732,-83.7411631
GridGain Systems,37.560925,-122.269764
GridGain Systems,59.90802,30.409998
OpenCare,37.7896246,-122.3954269
OpenCare,43.6613758,-79.3817843
Seamless Receipts,40.7143528,-74.0059731
Crown in Town,47.1971241,-122.3213693
KamaGames,53.3498053,-6.2603097
Inversoft,39.7484259,-105.0003445
eWise,39.629242,-104.899564
ThinkEco,40.7463738,-73.984209
Cuponzote,25.6564843,-100.3694401
ExpenseCloud,34.0587593,-118.4439532
Nexius,38.9590083,-77.3592746
OpenFeint,37.5783263,-122.3485679
Woozworld,45.5335328,-73.615715
Zyken - NightCove,48.8648607,2.3348071
ubitus,25.052814,121.544376
FunRock Media,59.32893,18.06491
FunRock Media,23.709921,90.407143
Dakwak,37.3905676,-122.0813146
Dakwak,31.9565783,35.9456951
Order Mapper,36.114646,-115.172816
RecycleMatch,29.7278052,-95.4311771
Avraham Pharmaceuticals,31.9002186,34.7406165
Contus Groupon Clone,13.025142,80.1854369
Clockspot,37.7749295,-122.4194155
Pixpa,39.7880287,-75.4855125
Intucell,1.2800945,103.8509491
SiteWit,28.1229234,-82.5023401
SiteWit,40.7027612,-73.9867783
c5i,38.9590273,-77.3573887
Saatva Luxury Mattress,30.2729209,-97.7443863
Rishabh Software,37.329223,-121.7983717
Convozine,37.7749295,-122.4194155
Farmigo,37.434762,-122.143074
Qualtrics,40.265042,-111.665534
Fancy Hands,40.7203078,-73.999792
NYC Department of Education,40.7136487,-74.0087126
Frequency,34.0522342,-118.2436849
Inkstone,47.6479336,-122.3536175
Tripline,34.0946746,-118.3616316
Coradiant,42.4717204,-71.2621435
Empower Interactive,37.787249,-122.3990501
Scandit,47.3686498,8.5391825
Qubulus,55.6126769,13.0034835
Qubulus,55.604981,13.003822
Competitor Group,32.9017116,-117.1833718
Voicendo,37.7749295,-122.4194155
Weddingful,49.2869882,-123.1154963
Axomic,51.5236441,-0.082428
gantto,37.7749295,-122.4194155
ChickRx,37.7749295,-122.4194155
Kima Labs,37.7869983,-122.400893
Webbynode,25.7889689,-80.2264393
Kembrel,39.9517219,-75.1713563
Locationary,43.6476698,-79.3917701
Drippler,37.4418834,-122.1430195
Fordela Corporation,37.7963791,-122.4050415
myntmarket,36.3212381,-6.1500525
StatMilk,33.7489954,-84.3879824
"SPINX Inc.,",34.1599519,-118.299185
Federated Sample,29.9512361,-90.0657708
CloudMagic,37.4473465,-122.1565399
ELSERVER.COM,-34.5511104,-58.4671307
Withings,48.8245306,2.2743419
Jun Group,34.0138323,-118.4959869
Access Marketing Company,36.3463187,-115.1296249
Lean Startup Machine,40.7530817,-73.9892742
UpClear,51.521375,-0.203719
UpClear,22.285996,114.151698
Apptitude,29.9527201,-90.0709552
Clothia,40.741158,-73.993234
MePlease,51.473515,-0.2921274
SocialSamba,37.3541079,-121.9552356
forkly,39.733536,-104.992611
WhatsApp,37.3598283,-121.9814354
Digital Trends,40.747641,-73.99325
Retail Solutions,37.3986446,-122.1082064
Troppus Software Corporation,39.944843,-105.1650488
Collectrium,40.7429402,-73.983204
Acision,28.4798899,77.0967357
Acision,33.0186183,-96.8386606
Acision,47.583573,-122.134631
Kitchen Cabinet Kings,40.7511636,-73.9762703
Cloud-Mobile-Social,36.7606931,-121.7657346
Olive Software,39.677862,-104.824402
Exelixis,37.653855,-122.398922
Profile Technology,-36.9992909,174.8724284
Sharecare,33.8444028,-84.3703738
iovox,51.5125387,-0.1974545
Generation  Equity Advisors,34.093003,-118.377969
Dunn & Bradstreet,40.7483499,-74.3232194
Unsocial,34.1458389,-118.8056474
Esquer Industries,33.639914,-111.963549
Genomera,37.384644,-122.062493
OraBrush,40.3004,-111.728765
Widetronix,42.423662,-76.5003997
Yumm.com,32.7153292,-117.1572551
SMCpros,44.984476,-93.274138
Carrot Medical,47.796782,-122.2046498
Oligomerix,40.7143528,-74.0059731
Transcription Services USA,29.8054835,-95.5564777
Connexity,34.320832,-119.379189
ScaleXtreme,37.562225,-122.325734
Escape the City,51.5112139,-0.1198244
Occentus Network,39.5198599,-0.4675139
Ziptr,42.5047161,-71.1956205
CardMunch,37.380677,-122.074355
ALEXANDALEXA,51.5112139,-0.1198244
check24,48.1366069,11.5770851
angivogue,42.959738,-87.861471
Saft,48.8670234,2.4180876
"Relevance, Inc.",35.991458,-78.8997739
ProofHub,40.830167,-74.1298684
Neonga,52.519171,13.4060912
datedicted GmbH (bemydate),52.5415527,13.4131226
Kontexto,45.3485325,-75.9204125
DiagnosisOne,42.615675,-71.326311
Tastebuds,51.5112139,-0.1198244
Spartz,41.8932292,-87.6380602
Parkmobile,33.882086,-84.4659798
Intelen,40.623531,-74.02476
EcoDirect,33.148217,-117.2166656
TransLattice,37.3739828,-121.9962231
Boutiika,37.7704429,-122.444313
iQ Technologies,47.330157,-122.582901
Grappos.com,37.3229978,-122.0321823
Baanto,43.5890452,-79.6441198
Mintigo,37.5629917,-122.3255254
Addictrip.com,48.874496,2.3533702
Vipshop,23.129163,113.264435
Web International English,31.230393,121.473704
Mockingbird,37.7749295,-122.4194155
InRuntime,37.9799264,23.7236529
Winito,40.751385,-73.9890731
ImageVision,33.3514215,-96.551086
Jobaline,47.6814875,-122.2087353
Palo Alto Staffing,37.4485915,-122.1191325
SocialCompare,43.6187759,6.764278
CDNOW,41.3139694,-76.6232857
TechZarInfo,12.9787705,80.1997912
SynchTank,34.0522342,-118.2436849
E-seker,41.0706915,29.0086968
SimpleRegistry,39.189265,-84.361184
VAYAVYA LABS,12.9533167,77.6392385
InVenture,34.0126379,-118.495155
RepRegen,51.5112139,-0.1198244
Minerva Biotechnologies,42.3764852,-71.2356113
nlyte Software,37.5386022,-122.3265757
RedmondSoftware,25.76528,-80.1847167
Calibre Apps,-33.9248685,18.4240553
Stik,42.3360756,-83.0492923
Torbit,37.5663821,-122.3231306
CONNECTHINGS,48.875759,2.3492624
CONNECTHINGS,51.5023594,-0.0170405
CONNECTHINGS,40.4678932,-3.5711466
Scotty Gear,42.0573989,-88.0030177
enter:marketing,40.7328879,-73.9924914
Miroi,65.5838896,22.1531736
Archemix,37.7948359,-122.403527
CloudTimes,37.7835737,-122.3959542
Benjamin Ball Associates,51.514186,-0.0922898
AcademicWorks,30.2822959,-97.7505288
Evidian,35.6569434,139.6994338
Oceen,53.5510846,9.9936818
Aayan Communication,51.4923785,-0.1929481
Pegasus Direct Mail Worx,43.2500208,-79.8660914
Alkami Technology,33.0903149,-96.821064
Kargo,40.7336146,-73.992122
Kargo,41.891126,-87.6299839
Zamzee,37.486286,-122.225762
1000jobboersen.de,52.519171,13.4060912
WorldPay,37.794644,-122.401144
Housebites,51.5215279,-0.1038219
Thuzi,40.7457939,-73.984758
NHSDirect,51.5129132,-0.0701961
aMAP.to,37.7890183,-122.3915063
138 Music & Entertainment,42.9901899,-71.4625883
Trendyol,41.1088889,29.0211111
CodeWise,50.0710119,19.9410184
Inmote,52.2356549,6.8545835
Blinds and Shutters,29.7823833,-95.4288177
XP Investimentos,-22.9035393,-43.2095869
Experteer,48.1412832,11.5684668
playence,40.4375737,-3.693019
Smartscale Systems,37.2871651,-121.9499568
Microvi Biotechnologies,37.6242149,-122.1224663
Diverse Energy,51.070901,-0.404297
WeTransfer,52.3634159,4.9048237
Publitas.com,52.366895,4.9276466
HigherVisibility,35.128666,-89.795235
Let's Gift It,40.7447799,-73.9898724
Smallable,48.853132,2.3850974
Marketing Your App,42.3635847,-71.0824613
AlaMarka,41.0814028,28.9819731
Krush,21.386256,-157.936978
AYLIEN,53.1551177,-6.8900997
GateGuru,40.7143528,-74.0059731
Mentora,33.995694,-84.589528
Jaaydaad,28.6715819,77.3704849
PE INTERNATIONAL,48.6886521,9.1669794
Tribune Media,43.300911,-73.6761546
Kanteron Systems,40.721789,-74.00044
Nix Hydra Games,34.0522342,-118.2436849
Vayant Travel Technologies,42.6624528,23.2939865
Vayant Travel Technologies,38.7651211,-75.2117398
U*tique,37.7749295,-122.4194155
Viapool,-34.5369468,-58.4668371
Humble Bundle,37.7831377,-122.4077565
Aquaback Technologies,42.6106478,-71.2342248
LikeIt.fm,34.057819,-118.422725
CanvasPop,36.238656,-115.113296
Motive Television,51.5145335,-0.1336371
Motive Television,41.40293,2.1917018
best web design company,13.0217269,77.6707924
best web design company,51.2749504,-0.0720406
Next Issue Media,37.4246639,-122.1454812
Havkraft,61.9355433,5.1135542
Xolve,43.0972174,-89.5042876
Foodily,37.7744657,-122.398549
MokiNetworks,40.4275556,-111.8907577
Ulabox,41.3842701,2.1855573
Insurial Americas,24.893379,67.0280609
REPUCOM,48.2081743,16.3738189
BossRevolution.com,40.743741,-74.1692213
KuwaitNET,29.3405466,48.0088183
Aireal Mobile,39.0997265,-94.5785667
DateMySchool,40.6560436,-74.0079781
BuzzData,43.6493357,-79.3967121
Indian Gift Guru,26.8519791,80.9442732
SJB Research,52.6689651,-3.867355
Solar Power Technologies,44.4758825,-73.212072
Headsets.com,37.7889219,-122.4223549
Joberate,60.1810932,24.9284303
Joberate,37.7888684,-122.4010613
Joberate,51.5274434,-0.0889396
Joberate,40.4120122,-3.7137224
Joberate,54.7156159,25.293069
fournova,48.77171,9.17683
fournova,52.5513739,13.4106069
Hoot.Me,40.6611002,-74.0020942
ContactJam,42.3736158,-71.1097335
All The Deals,-33.873651,151.2068896
JotForm,41.066904,-73.532001
Sustainability Roundtable,42.3736158,-71.1097335
Cloudpic Global,37.3229978,-122.0321823
OptiMine Software,44.9125627,-93.148707
ForgeRock,59.9123134,10.6378884
ForgeRock,37.7810008,-122.3955574
ForgeRock,51.4510309,-2.59589
ForgeRock,45.2141772,5.808652
ForgeRock,45.6225045,-122.5389612
SCHAD,53.5510846,9.9936818
Viridity Energy,39.952335,-75.163789
Auctori,38.662602,-90.568949
Auctori,36.07305,-115.204472
Romio,40.741571,-73.990382
Warrantify,60.1661531,24.9024862
"ShopSocial (is now ADITIVE, Inc.)",37.3879727,-122.0515749
Newsle,37.7749295,-122.4194155
Derivative Media,43.0686105,-76.113643
seoClarity,42.0022588,-87.8646044
Maison Academia,40.8517746,14.2681244
PlazaVIP.com S.A.P.I. de C.V.,25.6732109,-100.309201
Caterna,52.519171,13.4060912
ThousandEyes,37.7896811,-122.3943914
Verengo Solar,33.8490657,-118.3094943
Verengo Solar,33.8075485,-117.8616035
Autodemo,38.247181,-85.728017
Octopusapp,53.544389,-113.4909267
UNIVERSITA' de'Medici,45.5024624,-73.5733816
Appinions,40.7525842,-73.9803946
Buzzbnk,51.5170782,-0.1170027
MicroGREEN Polymers,48.1987118,-122.1251418
Sleepy Giant,33.6230192,-117.877308
Media Armor,42.356435,-71.0615659
XL Hybrids,42.3584308,-71.0597732
LiveTalent,33.851582,-84.362324
DOMAIN Therapeutics,48.52854,7.711011
Agio Technology,35.183665,-97.438471
Agio Technology,40.7537764,-73.9746401
Card Gnome,40.0178264,-105.277314
TestFlight,34.012309,-118.494572
Groundcrew,35.209626,-80.861856
Quixant,52.1331049,0.3111542
Quixant,42.266025,12.68451
Quixant,24.998418,121.487844
Tiket2 Indonesia,-7.7173988,110.3964179
Kaspersky Lab,42.484789,-71.114559
Kaspersky Lab,35.6981346,139.77032
Dokko Group,-37.3140563,-59.1366899
Ubiquity Servers,33.6529407,-111.9313039
Spinnakr,37.425359,-122.1389633
XOG,32.725409,-97.3208496
Clean Membranes,42.6716667,-71.4169444
Sempris,44.9726606,-93.4055458
PARISOMA,37.7735338,-122.4159227
GoldFire Studios,35.469842,-97.5168606
Sjobeck Integration Professionals,45.535851,-122.70411
Transtutors,42.722661,-73.8301437
ProVal TechnologieS Inc,41.877367,-87.6245706
SapientNitro,42.347111,-71.075583
MetaNeer Labs,37.4418834,-122.1430195
Moneylib,40.749741,-73.9890437
Film Fresh,34.0522342,-118.2436849
Zoho ManageEngine,37.693457,-121.904908
Harrogate Media Limited,53.99212,-1.541812
statusboom,43.653226,-79.3831843
Astonish Results,41.7001009,-71.4161671
Rainbow,43.6158299,13.518915
SSP Europe,48.1367203,11.576754
Springwise,51.5232205,-0.1006091
saperatec,52.0212965,8.5302966
HiT Software,-33.4691199,-70.641997
netsense Vulnerability Management,47.1721108,8.7059603
Laconic Security,40.0177082,-105.2828953
UNIT4 Business Software,48.4876623,-123.3828102
Cie Games,33.767661,-118.193101
INCHRON,52.3941887,13.072691
Convore,37.7761099,-122.3962685
Wings Intellect,18.9954398,72.8264378
Zipzoom,43.6483642,-79.6553443
atizo,46.9448471,7.4608431
atizo,47.3765792,8.5443592
yutongo Ltd.,47.1432892,7.2473916
DMN3,29.811723,-95.441813
Materna Medical,37.7749295,-122.4194155
Reputation Communications,40.761092,-73.970642
EatAds.com,1.2800945,103.8509491
FreeWebsiteReport.org,37.2871651,-121.9499568
Captain Dash,48.857993,2.381153
RT17,45.8480351,15.9767492
IntoNow,37.4457966,-122.1575745
Daily Deal Tips,43.3953835,-80.3238819
Cyber Interns,34.0522342,-118.2436849
Vega-Chi,51.5112139,-0.1198244
Round One,28.5611668,77.1637938
JobPage,51.5225702,-0.0855003
OncoHealth,37.3393857,-121.8949555
Crowdsourcing.org,34.0522342,-118.2436849
KissMyAds,50.9425569,6.9361999
Der GrÃÂ¼ne Punkt Ã¢â¬â Duales System Deutschland,50.937531,6.9602786
TangoMe,37.399204,-122.051639
Lendio,40.5655379,-111.902062
Creative Slice,32.213099,-110.95513
